MachineIdentifier,ProductName,EngineVersion,AppVersion,AvSigVersion,IsBeta,RtpStateBitfield,IsSxsPassiveMode,DefaultBrowsersIdentifier,AVProductStatesIdentifier,AVProductsInstalled,AVProductsEnabled,HasTpm,CountryIdentifier,CityIdentifier,OrganizationIdentifier,GeoNameIdentifier,LocaleEnglishNameIdentifier,Platform,Processor,OsVer,OsBuild,OsSuite,OsPlatformSubRelease,OsBuildLab,SkuEdition,IsProtected,AutoSampleOptIn,PuaMode,SMode,IeVerIdentifier,SmartScreen,Firewall,UacLuaenable,Census_MDC2FormFactor,Census_DeviceFamily,Census_OEMNameIdentifier,Census_OEMModelIdentifier,Census_ProcessorCoreCount,Census_ProcessorManufacturerIdentifier,Census_ProcessorModelIdentifier,Census_ProcessorClass,Census_PrimaryDiskTotalCapacity,Census_PrimaryDiskTypeName,Census_SystemVolumeTotalCapacity,Census_HasOpticalDiskDrive,Census_TotalPhysicalRAM,Census_ChassisTypeName,Census_InternalPrimaryDiagonalDisplaySizeInInches,Census_InternalPrimaryDisplayResolutionHorizontal,Census_InternalPrimaryDisplayResolutionVertical,Census_PowerPlatformRoleName,Census_InternalBatteryType,Census_InternalBatteryNumberOfCharges,Census_OSVersion,Census_OSArchitecture,Census_OSBranch,Census_OSBuildNumber,Census_OSBuildRevision,Census_OSEdition,Census_OSSkuName,Census_OSInstallTypeName,Census_OSInstallLanguageIdentifier,Census_OSUILocaleIdentifier,Census_OSWUAutoUpdateOptionsName,Census_IsPortableOperatingSystem,Census_GenuineStateName,Census_ActivationChannel,Census_IsFlightingInternal,Census_IsFlightsDisabled,Census_FlightRing,Census_ThresholdOptIn,Census_FirmwareManufacturerIdentifier,Census_FirmwareVersionIdentifier,Census_IsSecureBootEnabled,Census_IsWIMBootEnabled,Census_IsVirtualDevice,Census_IsTouchEnabled,Census_IsPenCapable,Census_IsAlwaysOnAlwaysConnectedCapable,Wdft_IsGamer,Wdft_RegionIdentifier,HasDetections
103fd4f35ce8eaad65f96d8cf8fb8024,win8defender,1.1.15300.6,4.13.17134.228,1.275.1616.0,0,7.0,0,,6630.0,3.0,1.0,1,73,666.0,,89.0,88,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1.0,0,,,137.0,,1.0,1.0,Notebook,Windows.Desktop,2102.0,238535.0,8.0,5.0,2736.0,,244198.0,SSD,227573.0,0,8192.0,Notebook,13.3,1920.0,1080.0,Mobile,,0.0,10.0.17134.285,amd64,rs4_release,17134,285,Core,CORE,UUPUpgrade,14.0,49,FullAuto,0,IS_GENUINE,OEM:DM,,0.0,Retail,,554.0,33108.0,1,,0.0,1,0,0.0,0.0,11.0,0
52601c26cc3aaeeadb7c8c3db2e05068,win8defender,1.1.15100.1,4.18.1807.18075,1.273.1282.0,0,7.0,0,,53447.0,1.0,1.0,1,35,22881.0,,277.0,75,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1.0,0,,0.0,137.0,RequireAdmin,1.0,1.0,Desktop,Windows.Desktop,4588.0,313586.0,8.0,5.0,3084.0,,238475.0,SSD,237503.0,0,16384.0,Desktop,28.8,2560.0,1080.0,Desktop,,4294967300.0,10.0.17134.165,amd64,rs4_release,17134,165,Professional,PROFESSIONAL,UUPUpgrade,8.0,31,FullAuto,0,IS_GENUINE,OEM:DM,,0.0,Retail,,142.0,3540.0,0,,0.0,0,0,0.0,1.0,4.0,1
0ad9f074f632ca6432327a520082f834,win8defender,1.1.15200.1,4.18.1807.18075,1.275.59.0,0,7.0,0,,53447.0,1.0,1.0,1,29,112724.0,18.0,35.0,-85,windows10,x86,10.0.0.0,15063,768,rs2,15063.0.x86fre.rs2_release.170317-1834,Home,1.0,0,,0.0,108.0,,1.0,1.0,Notebook,Windows.Desktop,4144.0,298072.0,2.0,1.0,642.0,,305245.0,HDD,203121.0,0,4096.0,Laptop,14.0,1024.0,768.0,Mobile,,0.0,10.0.15063.1266,x86,rs2_release,15063,1266,Core,CORE,IBSClean,26.0,119,UNKNOWN,0,INVALID_LICENSE,Retail,,0.0,Retail,,142.0,3245.0,0,,0.0,0,0,0.0,1.0,10.0,1
cf55d24fa20b59a115e926e32e3764be,win8defender,1.1.15100.1,4.18.1806.18062,1.273.483.0,0,7.0,0,,53447.0,1.0,1.0,1,97,122028.0,27.0,126.0,124,windows10,x64,10.0.0.0,16299,768,rs3,16299.431.amd64fre.rs3_release_svc_escrow.180502-1908,Home,1.0,0,,0.0,117.0,,1.0,1.0,Convertible,Windows.Desktop,2668.0,171293.0,4.0,5.0,2392.0,,476940.0,HDD,476324.0,0,4096.0,Convertible,13.9,1366.0,768.0,Mobile,,0.0,10.0.16299.547,amd64,rs3_release_svc_escrow,16299,547,Core,CORE,IBSClean,18.0,72,UNKNOWN,0,IS_GENUINE,OEM:DM,,0.0,Retail,,628.0,4188.0,0,,0.0,1,0,0.0,,,0
61432391e4dbf15362a9312c7cb45012,win8defender,1.1.15200.1,4.18.1807.18075,1.275.622.0,0,7.0,0,,6630.0,3.0,1.0,1,29,155535.0,27.0,35.0,-85,windows10,x64,10.0.0.0,16299,768,rs3,16299.15.amd64fre.rs3_release.170928-1534,Home,1.0,0,,0.0,135.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,4144.0,120222.0,2.0,5.0,2030.0,,476940.0,HDD,463517.0,0,4096.0,Laptop,15.5,1920.0,1080.0,Mobile,,28.0,10.0.16299.125,amd64,rs3_release,16299,125,CoreSingleLanguage,CORE_SINGLELANGUAGE,Update,26.0,119,Notify,0,IS_GENUINE,OEM:DM,,0.0,Retail,,142.0,51567.0,1,,0.0,0,0,0.0,0.0,10.0,0
d2e312301d775cd08e3e8e36a30082d7,win8defender,1.1.15100.1,4.18.1807.18075,1.273.1685.0,0,7.0,0,,53447.0,1.0,1.0,1,43,12607.0,27.0,53.0,42,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1.0,0,,0.0,137.0,,1.0,1.0,Desktop,Windows.Desktop,1443.0,331924.0,8.0,5.0,3080.0,,114473.0,SSD,114244.0,0,16384.0,Desktop,27.0,1920.0,1080.0,Desktop,,4294967300.0,10.0.17134.228,amd64,rs4_release,17134,228,Professional,PROFESSIONAL,Other,37.0,158,FullAuto,0,IS_GENUINE,Retail,,0.0,Retail,,355.0,4350.0,0,,0.0,0,0,0.0,0.0,7.0,1
c6cdab8f159ff2499892a59bb0e03e5d,win8defender,1.1.15100.1,4.18.1807.18075,1.273.642.0,0,7.0,0,,53447.0,1.0,1.0,1,93,4342.0,,119.0,64,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1.0,0,,0.0,137.0,RequireAdmin,1.0,1.0,Desktop,Windows.Desktop,2668.0,24123.0,4.0,5.0,2408.0,,953869.0,HDD,299499.0,0,4096.0,Desktop,19.5,1440.0,900.0,Desktop,,4294967300.0,10.0.17134.165,amd64,rs4_release,17134,165,Core,CORE,UUPUpgrade,7.0,30,FullAuto,0,IS_GENUINE,OEM:NONSLP,,0.0,Retail,,628.0,44495.0,0,,0.0,0,0,0.0,0.0,8.0,1
cc39039a9b55b4141c63fcbe7dcf041d,win8defender,1.1.15200.1,4.18.1807.18075,1.275.504.0,0,7.0,0,,53447.0,1.0,1.0,1,9,96384.0,27.0,10.0,-42,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1.0,0,,0.0,137.0,,1.0,1.0,Desktop,Windows.Desktop,1980.0,223927.0,2.0,5.0,3196.0,,476940.0,UNKNOWN,476472.0,0,4096.0,Desktop,13.3,1024.0,768.0,Desktop,,4294967300.0,10.0.17134.228,amd64,rs4_release,17134,228,Professional,PROFESSIONAL,Reset,9.0,34,FullAuto,0,INVALID_LICENSE,Retail,,0.0,Retail,,168.0,34558.0,0,,0.0,0,0,0.0,0.0,10.0,1
bdfc047b68c471b9ed402c996b52d976,win8defender,1.1.15100.1,4.18.1806.18062,1.273.488.0,0,7.0,0,,53447.0,1.0,1.0,1,35,89299.0,27.0,45.0,60,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1.0,0,,0.0,137.0,,1.0,1.0,Desktop,Windows.Desktop,4588.0,313586.0,8.0,1.0,1251.0,,228936.0,SSD,227968.0,0,16384.0,Desktop,23.5,1920.0,1080.0,Desktop,,4294967300.0,10.0.17134.165,amd64,rs4_release,17134,165,Core,CORE,UUPUpgrade,8.0,31,FullAuto,0,IS_GENUINE,OEM:NONSLP,,0.0,Retail,,142.0,3556.0,0,,0.0,0,0,0.0,1.0,4.0,1
f2b7eea80b7be78eb340027b12cdad59,win8defender,1.1.15200.1,4.18.1807.18075,1.275.1730.0,0,7.0,0,,53447.0,1.0,1.0,1,91,83758.0,18.0,125.0,10,windows10,x86,10.0.0.0,17134,256,rs4,17134.1.x86fre.rs4_release.180410-1804,Pro,1.0,0,,0.0,137.0,ExistsNotSet,1.0,1.0,Desktop,Windows.Desktop,3458.0,275084.0,2.0,5.0,4330.0,,476940.0,HDD,474704.0,0,2048.0,Desktop,17.0,1280.0,1024.0,Desktop,,4294967300.0,10.0.17134.165,x86,rs4_release,17134,165,Professional,PROFESSIONAL,UUPUpgrade,8.0,31,FullAuto,0,IS_GENUINE,Volume:GVLK,,0.0,Retail,,142.0,3828.0,0,,0.0,0,0,0.0,1.0,11.0,1
d97578a68822fcb95b32cf212a74187f,win8defender,1.1.15200.1,4.18.1807.18075,1.275.256.0,0,7.0,0,,53447.0,1.0,1.0,1,29,127996.0,27.0,35.0,-85,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1.0,0,,0.0,137.0,ExistsNotSet,1.0,1.0,Notebook,Windows.Desktop,585.0,189447.0,4.0,5.0,2640.0,,476940.0,HDD,456668.0,0,4096.0,Notebook,15.5,1366.0,768.0,Mobile,,0.0,10.0.17134.112,amd64,rs4_release,17134,112,CoreSingleLanguage,CORE_SINGLELANGUAGE,UUPUpgrade,26.0,119,Notify,0,IS_GENUINE,Retail,,0.0,Retail,,556.0,63560.0,1,,0.0,0,0,0.0,0.0,10.0,1
9466edf64e7cb00e0b52aab105609483,win8defender,1.1.15100.1,4.13.17134.1,1.273.557.0,0,7.0,0,,53447.0,1.0,1.0,1,29,56427.0,27.0,35.0,-85,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1.0,0,,0.0,137.0,,1.0,1.0,Detachable,Windows.Desktop,3894.0,198059.0,4.0,5.0,1916.0,,29820.0,SSD,29252.0,0,4096.0,Notebook,11.6,1366.0,768.0,Slate,,1.0,10.0.17134.165,amd64,rs4_release,17134,165,Core,CORE,Other,26.0,119,FullAuto,0,IS_GENUINE,OEM:DM,,0.0,Retail,,820.0,62828.0,1,,0.0,1,0,1.0,0.0,10.0,0
e55620ccb26653e81d0d874d7bedf077,win8defender,1.1.15000.2,4.18.1806.18062,1.271.1060.0,0,7.0,0,,53447.0,1.0,1.0,1,158,117594.0,,202.0,70,windows10,x64,10.0.0.0,14393,768,rs1,14393.0.amd64fre.rs1_release.160715-1616,Home,1.0,0,,0.0,94.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,4730.0,311193.0,2.0,1.0,671.0,,476940.0,HDD,237964.0,0,2048.0,Notebook,14.0,1366.0,768.0,Mobile,,20.0,10.0.14393.0,amd64,rs1_release,14393,0,Core,CORE,IBSClean,7.0,30,UNKNOWN,0,INVALID_LICENSE,Retail,,0.0,Retail,,556.0,13899.0,0,,0.0,0,0,0.0,1.0,1.0,1
32b875f02f34f94525c1ec88c3c1038e,win8defender,1.1.13303.0,4.9.10586.0,1.233.2828.0,0,7.0,0,788.0,53447.0,1.0,1.0,1,211,128447.0,27.0,277.0,-21,windows10,x86,10.0.0.0,10586,768,th2,10586.306.x86fre.th2_release_sec.160422-1850,Home,1.0,0,,,76.0,RequireAdmin,1.0,1.0,Detachable,Windows.Desktop,525.0,314077.0,4.0,5.0,1859.0,,59648.0,SSD,50526.0,0,2048.0,Notebook,10.4,1368.0,768.0,Slate,lion,107.0,10.0.10586.318,x86,th2_release,10586,318,Core,CORE,Update,9.0,34,FullAuto,0,IS_GENUINE,Retail,0.0,0.0,Retail,0.0,142.0,60562.0,1,0.0,0.0,1,0,1.0,0.0,10.0,0
eaca6af245d2a1d846609911c316d4ea,win8defender,1.1.15100.1,4.18.1806.18062,1.273.516.0,0,7.0,0,,47238.0,2.0,1.0,1,203,144430.0,18.0,255.0,46,windows10,x64,10.0.0.0,16299,768,rs3,16299.431.amd64fre.rs3_release_svc_escrow.180502-1908,Home,1.0,0,,0.0,117.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,525.0,331271.0,4.0,5.0,2574.0,,476940.0,HDD,190774.0,0,4096.0,Notebook,15.5,1366.0,768.0,Mobile,lion,59.0,10.0.16299.431,amd64,rs3_release_svc_escrow,16299,431,Core,CORE,Upgrade,39.0,160,FullAuto,0,IS_GENUINE,Retail,0.0,0.0,Retail,0.0,142.0,70260.0,1,0.0,0.0,0,0,0.0,0.0,7.0,1
907ed564be64149e27267866a94fc605,win8defender,1.1.15200.1,4.16.17656.18052,1.275.552.0,0,7.0,0,,53447.0,1.0,1.0,1,66,88305.0,27.0,89.0,88,windows10,x64,10.0.0.0,16299,768,rs3,16299.15.amd64fre.rs3_release.170928-1534,Home,1.0,0,,0.0,135.0,,1.0,1.0,Notebook,Windows.Desktop,525.0,331435.0,4.0,5.0,3394.0,,476940.0,HDD,455320.0,0,4096.0,Notebook,17.3,1600.0,900.0,Mobile,,0.0,10.0.16299.125,amd64,rs3_release,16299,125,Core,CORE,UUPUpgrade,14.0,49,UNKNOWN,0,IS_GENUINE,Retail,,0.0,Retail,,142.0,70775.0,1,,0.0,0,0,0.0,0.0,5.0,0
d7f477a36b701d0f301309fbd80b9fef,win8defender,1.1.15200.1,4.12.17007.18022,1.275.784.0,0,7.0,0,,61133.0,2.0,1.0,1,51,103087.0,27.0,98.0,103,windows10,x64,10.0.0.0,15063,768,rs2,15063.0.amd64fre.rs2_release.170317-1834,Home,0.0,0,,0.0,105.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,2668.0,170875.0,4.0,5.0,2640.0,,953869.0,HDD,912714.0,0,4096.0,Notebook,15.5,1366.0,768.0,Mobile,,0.0,10.0.15063.483,amd64,rs2_release,15063,483,Core,CORE,Upgrade,5.0,26,Notify,0,IS_GENUINE,Retail,,0.0,Retail,0.0,628.0,23566.0,1,0.0,0.0,0,0,0.0,0.0,6.0,0
5cf95a9f950b039edfb6a0403c3d18fa,win8defender,1.1.15100.1,4.18.1807.18075,1.273.1608.0,0,7.0,0,,53447.0,1.0,1.0,1,201,121273.0,27.0,267.0,-5,windows10,x64,10.0.0.0,16299,256,rs3,16299.431.amd64fre.rs3_release_svc_escrow.180502-1908,Pro,1.0,0,,0.0,117.0,,1.0,1.0,Notebook,Windows.Desktop,3184.0,316924.0,8.0,5.0,2940.0,,114473.0,SSD,113399.0,0,16384.0,Notebook,17.3,1920.0,1080.0,Mobile,,0.0,10.0.16299.611,amd64,rs3_release_svc_escrow,16299,611,Professional,PROFESSIONAL,Reset,35.0,148,UNKNOWN,0,IS_GENUINE,Retail,,0.0,Retail,,658.0,30698.0,1,,0.0,0,0,0.0,1.0,11.0,0
083865b08372ec9745cfaf57be422282,win8defender,1.1.15100.1,4.9.10586.1106,1.273.1826.0,0,7.0,0,,46781.0,2.0,1.0,1,149,51670.0,27.0,181.0,56,windows10,x64,10.0.0.0,10586,768,th2,10586.1176.amd64fre.th2_release_sec.170913-1848,Home,1.0,0,,0.0,74.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,525.0,331269.0,4.0,5.0,2640.0,,244198.0,SSD,243422.0,1,4096.0,Notebook,15.5,1920.0,1080.0,Mobile,lion,153.0,10.0.10586.1176,amd64,th2_release_sec,10586,1176,Core,CORE,Update,24.0,109,Notify,0,IS_GENUINE,OEM:DM,0.0,0.0,Retail,0.0,142.0,70239.0,1,0.0,0.0,0,0,0.0,0.0,15.0,1
d4b0eb5bec6059f6c96fde364e14beb8,win8defender,1.1.15100.1,4.18.1806.18062,1.273.266.0,0,5.0,0,,53447.0,1.0,1.0,1,59,22656.0,27.0,77.0,75,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1.0,0,,0.0,137.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,2102.0,242491.0,4.0,5.0,3026.0,,953869.0,HDD,469562.0,0,8192.0,Notebook,15.5,1366.0,768.0,Mobile,,0.0,10.0.17134.112,amd64,rs4_release,17134,112,Professional,PROFESSIONAL,Upgrade,8.0,31,Notify,0,IS_GENUINE,Retail,,0.0,Retail,,554.0,33154.0,0,,0.0,0,0,0.0,0.0,11.0,0
a937a847654cf7b3d6985361358abdd1,win8defender,1.1.14600.4,4.9.10586.0,1.263.1607.0,0,7.0,0,,46413.0,2.0,1.0,1,99,72125.0,27.0,277.0,75,windows10,x64,10.0.0.0,10586,768,th2,10586.306.amd64fre.th2_release_sec.160422-1850,Home,1.0,0,,,76.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,2102.0,242491.0,4.0,1.0,682.0,,29820.0,SSD,28558.0,0,4096.0,Notebook,14.0,1920.0,1080.0,Mobile,,,10.0.10586.318,amd64,th2_release,10586,318,Core,CORE,Other,8.0,31,UNKNOWN,0,IS_GENUINE,OEM:DM,,0.0,Retail,,554.0,33041.0,1,,0.0,0,0,0.0,1.0,10.0,0
a34afd954a69a1b7a2cc0e4b065cb6b0,win8defender,1.1.15100.1,4.18.1807.18075,1.273.1362.0,0,7.0,0,,53447.0,1.0,1.0,1,43,163839.0,18.0,129.0,126,windows10,x64,10.0.0.0,16299,768,rs3,16299.431.amd64fre.rs3_release_svc_escrow.180502-1908,Home,1.0,0,,0.0,117.0,ExistsNotSet,1.0,1.0,Detachable,Windows.Desktop,4644.0,317123.0,4.0,5.0,1921.0,,59640.0,SSD,33834.0,0,8192.0,Detachable,11.6,1920.0,1080.0,Slate,,24.0,10.0.16299.431,amd64,rs3_release_svc_escrow,16299,431,CoreCountrySpecific,CORE_COUNTRYSPECIFIC,UUPUpgrade,37.0,158,Notify,0,IS_GENUINE,OEM:DM,,0.0,Retail,,142.0,12459.0,0,,0.0,1,0,1.0,0.0,7.0,1
a1c4d1ea30d5e42935af128ded1241b4,win8defender,1.1.14901.4,4.16.17656.18052,1.269.967.0,0,7.0,0,,53447.0,1.0,1.0,1,68,142618.0,,276.0,74,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1.0,0,,0.0,137.0,,1.0,1.0,Notebook,Windows.Desktop,2102.0,249148.0,4.0,5.0,2660.0,,244198.0,SSD,243647.0,0,4096.0,Notebook,15.5,1366.0,768.0,Mobile,,0.0,10.0.17134.81,amd64,rs4_release,17134,81,Professional,PROFESSIONAL,IBSClean,7.0,30,UNKNOWN,0,IS_GENUINE,OEM:DM,,0.0,Unknown,,486.0,48751.0,0,,0.0,0,0,0.0,0.0,12.0,0
6a02e964083816c288cc73ebea9fa2dd,win8defender,1.1.14901.4,4.11.15063.447,1.269.869.0,0,0.0,1,,56914.0,2.0,1.0,1,142,74924.0,27.0,157.0,68,windows10,x64,10.0.0.0,15063,768,rs2,15063.0.amd64fre.rs2_release.170317-1834,Home,1.0,0,,0.0,105.0,,1.0,1.0,Notebook,Windows.Desktop,1443.0,256685.0,4.0,5.0,3064.0,,953869.0,HDD,939018.0,0,8192.0,Notebook,15.5,1366.0,768.0,Mobile,,0.0,10.0.15063.483,amd64,rs2_release,15063,483,CoreSingleLanguage,CORE_SINGLELANGUAGE,Other,8.0,31,UNKNOWN,0,IS_GENUINE,OEM:DM,,0.0,Retail,,355.0,6882.0,1,,0.0,0,0,0.0,0.0,1.0,0
3c97820a14dfead3d65e1b10450d215d,win8defender,1.1.13903.0,4.11.15063.0,1.247.556.0,0,7.0,0,3196.0,53447.0,1.0,1.0,1,159,70124.0,,275.0,75,windows10,x64,10.0.0.0,15063,768,rs2,15063.0.amd64fre.rs2_release.170317-1834,Home,1.0,0,,,105.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,2668.0,35255.0,4.0,5.0,2574.0,mid,953869.0,HDD,910910.0,0,6144.0,Notebook,15.5,1366.0,768.0,Mobile,,0.0,10.0.15063.413,amd64,rs2_release,15063,413,CoreSingleLanguage,CORE_SINGLELANGUAGE,Update,8.0,31,Notify,0,IS_GENUINE,Retail,0.0,0.0,Retail,0.0,628.0,19189.0,1,0.0,0.0,0,0,0.0,0.0,11.0,1
fe59fdc33b22837170db12a5f8eb5cb9,win8defender,1.1.15100.1,4.18.1806.18062,1.273.456.0,0,7.0,0,,53447.0,1.0,1.0,1,141,116277.0,27.0,167.0,-29,windows10,x64,10.0.0.0,16299,256,rs3,16299.431.amd64fre.rs3_release_svc_escrow.180502-1908,Pro,1.0,0,,0.0,117.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,4730.0,310968.0,2.0,1.0,648.0,,476940.0,HDD,443492.0,1,8192.0,Notebook,15.5,1366.0,768.0,Mobile,li-i,0.0,10.0.16299.492,amd64,rs3_release_svc_escrow,16299,492,Professional,PROFESSIONAL,UUPUpgrade,9.0,34,Notify,0,IS_GENUINE,Retail,,0.0,Retail,0.0,556.0,7145.0,0,0.0,0.0,0,0,0.0,1.0,10.0,1
885044f5f55149ed16d1e777ac0873d0,win8defender,1.1.15200.1,4.12.16299.15,1.275.1606.0,0,7.0,0,,7945.0,2.0,1.0,1,147,77794.0,18.0,277.0,75,windows10,x64,10.0.0.0,16299,768,rs3,16299.431.amd64fre.rs3_release_svc_escrow.180502-1908,Home,1.0,0,,0.0,117.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,2206.0,248003.0,2.0,1.0,436.0,,476940.0,HDD,475653.0,0,3072.0,Notebook,14.0,1366.0,768.0,Mobile,lion,0.0,10.0.16299.611,amd64,rs3_release_svc_escrow,16299,611,Core,CORE,Upgrade,8.0,31,FullAuto,0,INVALID_LICENSE,Retail,0.0,0.0,Retail,0.0,500.0,33006.0,0,0.0,0.0,0,0,0.0,1.0,11.0,1
28b15c9567c3cfcfe7112c7d087f8f8d,win8defender,1.1.15200.1,4.9.10586.494,1.275.8.0,0,7.0,0,,53447.0,1.0,1.0,1,207,104820.0,27.0,277.0,75,windows10,x64,10.0.0.0,10586,256,th2,10586.494.amd64fre.th2_release_sec.160630-1736,Pro,1.0,0,,0.0,81.0,Off,1.0,1.0,Desktop,Windows.Desktop,2668.0,3685.0,4.0,5.0,2304.0,,305245.0,Unspecified,305243.0,0,8192.0,Desktop,,,,Desktop,,,10.0.10586.494,amd64,th2_release,10586,494,Professional,PROFESSIONAL,IBSClean,8.0,31,UNKNOWN,0,IS_GENUINE,Retail,,0.0,Retail,,628.0,33763.0,0,,,0,0,0.0,0.0,13.0,1
07a64d72b2ece5eb6f32419ec60a60e0,win8defender,1.1.15100.1,4.12.17007.18011,1.273.131.0,0,7.0,0,,23657.0,2.0,1.0,1,97,148178.0,,126.0,124,windows10,x64,10.0.0.0,14393,256,rs1,14393.1944.amd64fre.rs1_release.171129-2100,Pro,1.0,0,,0.0,96.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,4490.0,308269.0,4.0,5.0,2536.0,,476940.0,HDD,448627.0,1,4096.0,Notebook,15.5,1366.0,768.0,Mobile,lion,0.0,10.0.14393.1944,amd64,rs1_release,14393,1944,Professional,PROFESSIONAL,Update,18.0,72,FullAuto,0,IS_GENUINE,Retail,0.0,0.0,Retail,0.0,556.0,57180.0,1,0.0,0.0,0,0,0.0,0.0,15.0,0
2715fb51b45a6bdbf03c71b8b9f3891b,win8defender,1.1.14104.0,4.10.14393.1593,1.251.688.0,0,7.0,0,1160.0,53447.0,1.0,1.0,1,169,20691.0,,209.0,-77,windows10,x64,10.0.0.0,14393,768,rs1,14393.1593.amd64fre.rs1_release.170731-1934,Home,1.0,0,,,103.0,ExistsNotSet,1.0,1.0,Notebook,Windows.Desktop,2206.0,228975.0,2.0,5.0,1985.0,,476940.0,HDD,458477.0,0,2048.0,Notebook,15.5,1366.0,768.0,Mobile,,0.0,10.0.14393.1593,amd64,rs1_release,14393,1593,Core,CORE,Update,28.0,123,FullAuto,0,IS_GENUINE,Retail,,0.0,Retail,,554.0,33111.0,1,,0.0,0,0,0.0,0.0,3.0,1
bec6638f2eba23c5962b689356511caa,win8defender,1.1.15200.1,4.9.10586.1106,1.275.1668.0,0,7.0,0,,53447.0,1.0,1.0,1,59,22656.0,27.0,277.0,75,windows10,x64,10.0.0.0,10586,256,th2,10586.1176.amd64fre.th2_release_sec.170913-1848,Pro,1.0,0,,0.0,74.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,1443.0,256581.0,4.0,5.0,2294.0,,476940.0,HDD,99900.0,0,4096.0,Portable,15.5,1366.0,768.0,Mobile,liio,0.0,10.0.10586.1176,amd64,th2_release_sec,10586,1176,Professional,PROFESSIONAL,IBSClean,8.0,31,Notify,0,INVALID_LICENSE,Retail,0.0,0.0,Retail,0.0,355.0,20107.0,0,0.0,0.0,0,0,0.0,1.0,11.0,0
992d1b1769159dc4b53f42d4c0d6a43d,win8defender,1.1.15100.1,4.18.1807.18075,1.273.1631.0,0,7.0,0,,53447.0,1.0,1.0,1,171,96401.0,27.0,277.0,75,windows10,x64,10.0.0.0,16299,768,rs3,16299.15.amd64fre.rs3_release.170928-1534,Home,1.0,0,,0.0,117.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,530.0,265457.0,4.0,5.0,2456.0,,476940.0,SSD,475579.0,0,6144.0,Notebook,17.2,1600.0,900.0,Mobile,,0.0,10.0.16299.371,amd64,rs3_release,16299,371,CoreN,CORE_N,UUPUpgrade,8.0,31,Notify,0,IS_GENUINE,Retail,,0.0,Retail,,142.0,48538.0,0,,0.0,0,0,0.0,0.0,3.0,1
b351737fd4f1703d5e775a8b14e8aa42,win8defender,1.1.14901.4,4.16.17656.18052,1.269.692.0,0,0.0,1,,34417.0,2.0,1.0,1,93,36825.0,,119.0,64,windows10,x64,10.0.0.0,16299,768,rs3,16299.15.amd64fre.rs3_release.170928-1534,Home,0.0,0,,0.0,117.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,1443.0,256679.0,4.0,5.0,2372.0,,476940.0,HDD,127038.0,0,4096.0,Laptop,15.5,1366.0,768.0,Mobile,lion,0.0,10.0.16299.371,amd64,rs3_release,16299,371,CoreSingleLanguage,CORE_SINGLELANGUAGE,Upgrade,8.0,31,FullAuto,0,IS_GENUINE,Retail,0.0,0.0,Retail,0.0,355.0,20317.0,1,0.0,0.0,0,0,0.0,0.0,8.0,0
b97b90d511ba90539579f654dfbf4ff3,win8defender,1.1.15100.1,4.18.1806.18062,1.273.212.0,0,7.0,0,,49480.0,2.0,1.0,1,84,26735.0,,115.0,44,windows10,x64,10.0.0.0,16299,768,rs3,16299.431.amd64fre.rs3_release_svc_escrow.180502-1908,Home,1.0,0,,0.0,117.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,585.0,189586.0,4.0,5.0,2696.0,,953869.0,HDD,476102.0,0,8192.0,Notebook,15.5,1920.0,1080.0,Mobile,,0.0,10.0.16299.431,amd64,rs3_release_svc_escrow,16299,431,Core,CORE,UUPUpgrade,39.0,160,Notify,0,IS_GENUINE,OEM:DM,,0.0,Retail,,556.0,63564.0,1,,0.0,0,0,0.0,0.0,7.0,0
